unix,date,symbol,open,high,low,close,Volume ETH,Volume USDT,tradecount
1606759200000,2020-11-30 18:00:00,ETH/USDT,605.50000000,608.71000000,596.80000000,597.92000000,44461.43365000,26766338.12445480,23895
1606755600000,2020-11-30 17:00:00,ETH/USDT,602.01000000,608.17000000,595.09000000,605.49000000,80128.19420000,48292756.31884080,39618
1606752000000,2020-11-30 16:00:00,ETH/USDT,596.37000000,614.88000000,596.37000000,602.01000000,136982.53852000,83263520.70047260,65045
1606748400000,2020-11-30 15:00:00,ETH/USDT,603.12000000,609.44000000,593.68000000,596.33000000,143448.08110000,86323777.53820920,57756
1606744800000,2020-11-30 14:00:00,ETH/USDT,601.68000000,612.84000000,598.94000000,603.12000000,146794.28855000,88952398.45708780,60700
1606741200000,2020-11-30 13:00:00,ETH/USDT,595.69000000,604.69000000,588.33000000,601.81000000,103670.69039000,61826614.59240180,50990
1606737600000,2020-11-30 12:00:00,ETH/USDT,588.19000000,596.08000000,588.14000000,595.72000000,64817.04511000,38496852.71913780,31082
1606734000000,2020-11-30 11:00:00,ETH/USDT,580.11000000,591.68000000,580.09000000,588.26000000,59333.00315000,34888403.64374490,28311
1606730400000,2020-11-30 10:00:00,ETH/USDT,576.50000000,583.17000000,575.22000000,580.12000000,42288.09845000,24536034.30819890,19357
1606726800000,2020-11-30 09:00:00,ETH/USDT,577.09000000,579.61000000,570.07000000,576.51000000,47764.84144000,27433134.88326920,23130
1606723200000,2020-11-30 08:00:00,ETH/USDT,585.17000000,585.56000000,572.18000000,577.07000000,82790.94918000,47781398.86365970,35203
1606719600000,2020-11-30 07:00:00,ETH/USDT,582.80000000,587.73000000,582.22000000,585.17000000,38116.46032000,22326684.76409780,22132
1606712400000,2020-11-30 05:00:00,ETH/USDT,584.83000000,587.95000000,582.43000000,582.77000000,30483.40280000,17845106.68724750,13803
1606708800000,2020-11-30 04:00:00,ETH/USDT,588.01000000,588.66000000,583.50000000,584.88000000,23859.88992000,13967205.54185770,12681
1606705200000,2020-11-30 03:00:00,ETH/USDT,585.73000000,589.07000000,581.15000000,588.03000000,43777.59719000,25642560.04984360,21645
1606701600000,2020-11-30 02:00:00,ETH/USDT,587.24000000,589.00000000,585.04000000,585.72000000,30624.29011000,17982829.89603110,15631
1606698000000,2020-11-30 01:00:00,ETH/USDT,587.22000000,593.08000000,582.08000000,587.25000000,62934.13448000,36990300.66696910,35126
1606694400000,2020-11-30 00:00:00,ETH/USDT,576.32000000,592.40000000,576.27000000,587.22000000,94555.41319000,55429173.35163050,44909
1606690800000,2020-11-29 23:00:00,ETH/USDT,570.42000000,576.90000000,570.37000000,576.30000000,50483.35075000,28980086.11761590,31048
1606687200000,2020-11-29 22:00:00,ETH/USDT,567.15000000,572.92000000,562.42000000,570.43000000,38027.30415000,21587753.93998750,25418
1606683600000,2020-11-29 21:00:00,ETH/USDT,557.14000000,569.30000000,556.80000000,567.15000000,65139.11785000,36820636.43607730,31461
1606680000000,2020-11-29 20:00:00,ETH/USDT,551.75000000,557.66000000,551.48000000,557.14000000,27275.88874000,15149786.05063770,13492
1606676400000,2020-11-29 19:00:00,ETH/USDT,554.34000000,555.15000000,551.15000000,551.79000000,15610.72554000,8629148.86311660,9127
1606672800000,2020-11-29 18:00:00,ETH/USDT,553.69000000,554.53000000,551.35000000,554.33000000,19167.04644000,10593224.30084150,10605
1606669200000,2020-11-29 17:00:00,ETH/USDT,553.77000000,556.90000000,552.41000000,553.70000000,31418.50457000,17425020.93358300,17300
1606665600000,2020-11-29 16:00:00,ETH/USDT,554.40000000,557.38000000,549.04000000,553.78000000,51559.31434000,28466236.37383720,25302
1606662000000,2020-11-29 15:00:00,ETH/USDT,552.38000000,555.60000000,550.38000000,554.42000000,23163.48140000,12820607.90704830,12613
1606658400000,2020-11-29 14:00:00,ETH/USDT,554.67000000,556.86000000,552.09000000,552.37000000,32195.20632000,17850577.82577090,18546
1606654800000,2020-11-29 13:00:00,ETH/USDT,550.99000000,554.69000000,550.20000000,554.67000000,31566.50682000,17438118.49710070,16042
1606651200000,2020-11-29 12:00:00,ETH/USDT,551.36000000,553.68000000,546.61000000,551.00000000,41549.13879000,22838593.62258410,21728
1606647600000,2020-11-29 11:00:00,ETH/USDT,555.04000000,558.75000000,548.23000000,551.32000000,56011.23068000,31008900.47547570,27674
1606644000000,2020-11-29 10:00:00,ETH/USDT,550.71000000,555.40000000,548.75000000,555.05000000,41614.73278000,22983957.92634730,23198
1606640400000,2020-11-29 09:00:00,ETH/USDT,551.24000000,553.71000000,547.36000000,550.70000000,43968.65749000,24217377.69260220,20668
1606636800000,2020-11-29 08:00:00,ETH/USDT,541.33000000,551.98000000,540.60000000,551.25000000,65871.79878000,36137475.45531940,30398
1606633200000,2020-11-29 07:00:00,ETH/USDT,538.35000000,542.84000000,535.92000000,541.35000000,26274.35133000,14176724.09204130,14841
1606629600000,2020-11-29 06:00:00,ETH/USDT,541.12000000,541.12000000,537.00000000,538.35000000,18212.04877000,9803035.46743770,10261
1606626000000,2020-11-29 05:00:00,ETH/USDT,538.96000000,542.50000000,538.16000000,541.12000000,18428.75663000,9962695.35869310,9587
1606622400000,2020-11-29 04:00:00,ETH/USDT,543.06000000,543.23000000,538.53000000,538.96000000,21086.02224000,11416761.35142670,10913
1606618800000,2020-11-29 03:00:00,ETH/USDT,540.43000000,543.80000000,539.70000000,543.08000000,27005.83655000,14630829.12896490,14059
1606615200000,2020-11-29 02:00:00,ETH/USDT,533.68000000,541.08000000,531.70000000,540.43000000,29100.37054000,15625897.22142830,16445
1606611600000,2020-11-29 01:00:00,ETH/USDT,537.49000000,537.84000000,530.32000000,533.62000000,35669.63183000,19029354.13204210,15200
1606608000000,2020-11-29 00:00:00,ETH/USDT,537.50000000,539.58000000,531.44000000,537.46000000,44877.44331000,24036463.07331920,28100
1606604400000,2020-11-28 23:00:00,ETH/USDT,542.39000000,545.19000000,535.15000000,537.52000000,34108.05404000,18437740.20692060,20899
1606600800000,2020-11-28 22:00:00,ETH/USDT,543.04000000,547.29000000,540.88000000,542.37000000,20879.48453000,11353060.52991600,15275
1606597200000,2020-11-28 21:00:00,ETH/USDT,541.02000000,543.61000000,540.56000000,543.05000000,24636.67380000,13357771.55703820,13240
1606593600000,2020-11-28 20:00:00,ETH/USDT,546.01000000,547.94000000,540.24000000,541.01000000,47786.83472000,26057254.49959130,22098
1606590000000,2020-11-28 19:00:00,ETH/USDT,542.99000000,546.78000000,539.16000000,545.99000000,37191.67500000,20180468.99849350,18763
1606586400000,2020-11-28 18:00:00,ETH/USDT,541.39000000,545.19000000,540.35000000,542.99000000,51503.07333000,27975895.71801750,25674
1606582800000,2020-11-28 17:00:00,ETH/USDT,538.75000000,541.81000000,534.27000000,541.36000000,47762.35413000,25711031.32855640,25103
1606579200000,2020-11-28 16:00:00,ETH/USDT,533.51000000,542.28000000,533.36000000,538.76000000,97141.37723000,52298212.77382980,46348
1606575600000,2020-11-28 15:00:00,ETH/USDT,527.08000000,533.68000000,525.13000000,533.51000000,68531.62163000,36237395.99084700,33879
1606572000000,2020-11-28 14:00:00,ETH/USDT,527.91000000,528.67000000,524.02000000,527.06000000,52182.65636000,27479128.18953810,23461
1606568400000,2020-11-28 13:00:00,ETH/USDT,517.32000000,528.00000000,516.24000000,527.87000000,60252.90124000,31528277.41966300,26689
1606564800000,2020-11-28 12:00:00,ETH/USDT,518.50000000,520.31000000,516.00000000,517.32000000,29335.37743000,15197715.40075200,15928
1606561200000,2020-11-28 11:00:00,ETH/USDT,516.69000000,519.85000000,514.70000000,518.50000000,27055.03275000,13995093.34327720,16315
1606557600000,2020-11-28 10:00:00,ETH/USDT,509.93000000,518.52000000,509.21000000,516.66000000,39821.74765000,20518926.47821830,18256
1606554000000,2020-11-28 09:00:00,ETH/USDT,507.90000000,511.06000000,506.59000000,509.93000000,21135.89185000,10764810.87449360,11900
1606550400000,2020-11-28 08:00:00,ETH/USDT,514.07000000,517.20000000,507.10000000,507.92000000,36418.02014000,18640204.59218040,18523
1606546800000,2020-11-28 07:00:00,ETH/USDT,514.31000000,516.34000000,513.39000000,514.07000000,19916.98442000,10248308.09482960,10699
1606543200000,2020-11-28 06:00:00,ETH/USDT,513.24000000,514.91000000,512.19000000,514.24000000,23021.08707000,11823196.73413400,10477
1606539600000,2020-11-28 05:00:00,ETH/USDT,512.67000000,513.59000000,509.57000000,513.25000000,20883.44643000,10686290.31787270,10665
1606536000000,2020-11-28 04:00:00,ETH/USDT,515.11000000,516.01000000,509.36000000,512.65000000,25508.73761000,13057609.44473450,13287
1606532400000,2020-11-28 03:00:00,ETH/USDT,513.01000000,515.46000000,512.46000000,515.11000000,21854.01269000,11232732.52614920,12792
1606528800000,2020-11-28 02:00:00,ETH/USDT,519.93000000,520.00000000,512.12000000,513.01000000,32179.88503000,16604630.09302070,14221
1606525200000,2020-11-28 01:00:00,ETH/USDT,518.62000000,520.18000000,515.81000000,519.89000000,29818.28032000,15453863.02277110,14283
1606521600000,2020-11-28 00:00:00,ETH/USDT,518.59000000,520.60000000,513.71000000,518.62000000,31583.40491000,16329456.55554400,17253
1606518000000,2020-11-27 23:00:00,ETH/USDT,513.36000000,518.68000000,513.28000000,518.68000000,28381.13166000,14660061.04901090,14935
1606514400000,2020-11-27 22:00:00,ETH/USDT,515.50000000,518.76000000,512.06000000,513.26000000,23630.69130000,12175155.51529250,18733
1606510800000,2020-11-27 21:00:00,ETH/USDT,514.56000000,516.23000000,510.01000000,515.60000000,30782.73403000,15817405.55716120,15815
1606507200000,2020-11-27 20:00:00,ETH/USDT,506.70000000,515.50000000,504.46000000,514.60000000,41881.52561000,21461639.88005670,20145
1606503600000,2020-11-27 19:00:00,ETH/USDT,506.34000000,508.50000000,504.07000000,506.70000000,17115.90941000,8665617.08949910,10152
1606500000000,2020-11-27 18:00:00,ETH/USDT,504.00000000,509.00000000,502.44000000,506.34000000,24027.00838000,12177510.29560990,13900
1606496400000,2020-11-27 17:00:00,ETH/USDT,506.41000000,506.44000000,501.99000000,504.00000000,27468.28029000,13848529.10474710,14737
1606492800000,2020-11-27 16:00:00,ETH/USDT,496.33000000,506.74000000,493.72000000,506.44000000,60679.74391000,30455761.01552520,26825
1606489200000,2020-11-27 15:00:00,ETH/USDT,507.69000000,508.96000000,494.10000000,496.33000000,66769.90051000,33540144.56407840,32620
1606485600000,2020-11-27 14:00:00,ETH/USDT,511.70000000,514.00000000,505.39000000,507.64000000,45023.43695000,22927310.20918310,24032
1606482000000,2020-11-27 13:00:00,ETH/USDT,513.82000000,516.33000000,511.06000000,511.69000000,33787.48514000,17349180.01187200,18070
1606478400000,2020-11-27 12:00:00,ETH/USDT,507.84000000,514.32000000,506.17000000,513.83000000,40648.21934000,20770111.27900710,26255
1606474800000,2020-11-27 11:00:00,ETH/USDT,512.33000000,512.33000000,504.52000000,507.84000000,43078.01511000,21887323.36795660,23739
1606471200000,2020-11-27 10:00:00,ETH/USDT,503.93000000,513.08000000,503.88000000,512.28000000,47941.54903000,24369348.73404330,28412
1606467600000,2020-11-27 09:00:00,ETH/USDT,509.24000000,516.00000000,502.31000000,503.93000000,73532.48378000,37430171.18428550,38560
1606464000000,2020-11-27 08:00:00,ETH/USDT,517.50000000,517.68000000,503.12000000,509.16000000,99116.16786000,50372616.65391680,49599
1606460400000,2020-11-27 07:00:00,ETH/USDT,525.47000000,525.75000000,515.05000000,517.48000000,51985.29135000,27042498.58080860,26512
1606456800000,2020-11-27 06:00:00,ETH/USDT,526.78000000,527.48000000,523.00000000,525.46000000,29231.24347000,15350461.52052340,20759
1606453200000,2020-11-27 05:00:00,ETH/USDT,520.67000000,529.00000000,520.65000000,526.78000000,35953.27764000,18927185.05387120,23383
1606449600000,2020-11-27 04:00:00,ETH/USDT,519.34000000,525.14000000,518.43000000,520.67000000,34408.86636000,17949621.74360700,17781
1606446000000,2020-11-27 03:00:00,ETH/USDT,517.12000000,524.37000000,517.03000000,519.35000000,44425.89389000,23128357.42153180,18539
1606442400000,2020-11-27 02:00:00,ETH/USDT,525.83000000,528.45000000,515.98000000,517.13000000,54444.93713000,28410391.55283510,29094
1606438800000,2020-11-27 01:00:00,ETH/USDT,528.64000000,530.62000000,523.96000000,525.83000000,66679.22663000,35199439.04057650,33766
1606435200000,2020-11-27 00:00:00,ETH/USDT,519.83000000,530.15000000,515.00000000,528.60000000,67071.26236000,35069468.47736560,32437
1606431600000,2020-11-26 23:00:00,ETH/USDT,520.82000000,521.10000000,512.01000000,519.83000000,42747.63966000,22097684.14031440,19082
1606428000000,2020-11-26 22:00:00,ETH/USDT,513.26000000,522.04000000,512.69000000,520.82000000,24129.71344000,12510228.29522430,17771
1606424400000,2020-11-26 21:00:00,ETH/USDT,522.38000000,523.24000000,511.66000000,513.38000000,60750.82627000,31495390.12549500,31962
1606420800000,2020-11-26 20:00:00,ETH/USDT,500.16000000,523.38000000,499.92000000,522.45000000,102183.13043000,52558595.28813050,52482
1606417200000,2020-11-26 19:00:00,ETH/USDT,494.46000000,504.11000000,487.75000000,500.14000000,79790.90046000,39455416.62376840,40179
1606413600000,2020-11-26 18:00:00,ETH/USDT,495.33000000,502.85000000,492.08000000,494.52000000,62846.31155000,31231381.24632500,31388
1606410000000,2020-11-26 17:00:00,ETH/USDT,497.48000000,497.48000000,481.00000000,495.39000000,178714.93413000,87572161.32737590,79879
1606406400000,2020-11-26 16:00:00,ETH/USDT,508.00000000,512.27000000,494.24000000,497.38000000,104034.48805000,52346811.51790780,56291
1606402800000,2020-11-26 15:00:00,ETH/USDT,502.14000000,519.18000000,500.79000000,508.00000000,94786.23194000,48540060.32257810,45427
1606399200000,2020-11-26 14:00:00,ETH/USDT,512.27000000,516.00000000,501.11000000,502.52000000,108544.38072000,55325809.68740240,54087
1606395600000,2020-11-26 13:00:00,ETH/USDT,524.79000000,525.80000000,511.43000000,512.26000000,66142.04923000,34405154.92123690,33111
1606392000000,2020-11-26 12:00:00,ETH/USDT,512.69000000,526.32000000,508.62000000,524.79000000,101333.30847000,52653630.16996940,49728
1606388400000,2020-11-26 11:00:00,ETH/USDT,512.69000000,520.18000000,508.50000000,512.69000000,120484.06717000,62051819.07895040,56065
1606384800000,2020-11-26 10:00:00,ETH/USDT,504.28000000,513.52000000,502.63000000,512.69000000,111936.87123000,56812686.15768320,52175
1606381200000,2020-11-26 09:00:00,ETH/USDT,500.09000000,510.19000000,493.67000000,504.34000000,168436.68780000,84445855.16727410,75140
1606377600000,2020-11-26 08:00:00,ETH/USDT,515.88000000,517.78000000,482.00000000,500.10000000,317249.85893000,158621390.81284600,133728
1606374000000,2020-11-26 07:00:00,ETH/USDT,531.92000000,531.93000000,508.50000000,516.01000000,125124.26382000,65044752.12856210,60086
1606370400000,2020-11-26 06:00:00,ETH/USDT,529.02000000,533.15000000,525.00000000,531.87000000,60131.81647000,31865992.40816230,33397
1606366800000,2020-11-26 05:00:00,ETH/USDT,527.47000000,533.80000000,523.28000000,529.04000000,92579.79767000,48961604.73892840,41052
1606363200000,2020-11-26 04:00:00,ETH/USDT,532.06000000,536.88000000,519.00000000,527.45000000,156837.83001000,82922471.80721030,74767
1606359600000,2020-11-26 03:00:00,ETH/USDT,554.22000000,554.32000000,505.00000000,532.06000000,304389.19040000,161734163.99869140,125302
1606356000000,2020-11-26 02:00:00,ETH/USDT,569.49000000,569.87000000,552.00000000,554.22000000,93884.60453000,52554470.14046570,44423
1606352400000,2020-11-26 01:00:00,ETH/USDT,575.39000000,575.90000000,567.49000000,569.48000000,40292.37323000,23024455.94993430,20470
1606348800000,2020-11-26 00:00:00,ETH/USDT,569.38000000,577.14000000,562.51000000,575.39000000,66109.46610000,37798269.11363560,31059
1606345200000,2020-11-25 23:00:00,ETH/USDT,569.12000000,575.00000000,553.83000000,569.50000000,110362.04734000,62273868.74215790,53940
1606341600000,2020-11-25 22:00:00,ETH/USDT,578.74000000,579.93000000,563.00000000,569.12000000,76136.75976000,43427106.83533690,49289
1606338000000,2020-11-25 21:00:00,ETH/USDT,581.59000000,584.84000000,576.31000000,578.87000000,39910.25599000,23204244.90089470,24299
1606334400000,2020-11-25 20:00:00,ETH/USDT,585.91000000,588.99000000,574.50000000,581.56000000,90952.13620000,52751675.29384910,46514
1606330800000,2020-11-25 19:00:00,ETH/USDT,591.18000000,592.98000000,582.32000000,585.91000000,32119.20254000,18872113.02293440,19970
1606327200000,2020-11-25 18:00:00,ETH/USDT,589.84000000,593.00000000,588.75000000,591.19000000,26863.29182000,15878579.12010060,14565
1606323600000,2020-11-25 17:00:00,ETH/USDT,587.55000000,590.00000000,582.95000000,589.94000000,48994.21815000,28734147.43894380,25733
1606320000000,2020-11-25 16:00:00,ETH/USDT,593.67000000,597.04000000,586.00000000,587.55000000,51736.81781000,30614580.97011930,28418
1606316400000,2020-11-25 15:00:00,ETH/USDT,596.12000000,598.00000000,592.20000000,593.67000000,40125.15888000,23886090.02242060,20357
1606312800000,2020-11-25 14:00:00,ETH/USDT,593.27000000,596.47000000,590.00000000,596.13000000,52302.69839000,31040133.24324550,24500
1606309200000,2020-11-25 13:00:00,ETH/USDT,599.16000000,603.43000000,590.00000000,593.27000000,61878.18167000,36917432.46898250,33361
1606305600000,2020-11-25 12:00:00,ETH/USDT,601.03000000,602.10000000,595.23000000,599.18000000,40761.38282000,24397239.27657750,21933
1606302000000,2020-11-25 11:00:00,ETH/USDT,601.59000000,602.98000000,598.55000000,601.03000000,35197.55079000,21150433.88946030,21156
1606298400000,2020-11-25 10:00:00,ETH/USDT,595.28000000,604.63000000,595.00000000,601.56000000,45480.27375000,27330236.40380780,25341
1606294800000,2020-11-25 09:00:00,ETH/USDT,595.57000000,596.75000000,593.29000000,595.28000000,25149.91718000,14960652.63482730,15420
1606291200000,2020-11-25 08:00:00,ETH/USDT,592.82000000,598.48000000,591.85000000,595.60000000,37040.20264000,22029662.76501940,21730
1606287600000,2020-11-25 07:00:00,ETH/USDT,592.56000000,596.59000000,589.57000000,592.82000000,38149.68092000,22670349.57148300,20853
1606284000000,2020-11-25 06:00:00,ETH/USDT,589.64000000,594.72000000,588.01000000,592.52000000,38917.77040000,23050464.62251350,21404
1606280400000,2020-11-25 05:00:00,ETH/USDT,581.96000000,590.22000000,579.34000000,589.63000000,56487.69578000,33026718.66528310,27657
1606276800000,2020-11-25 04:00:00,ETH/USDT,584.61000000,589.99000000,580.69000000,581.96000000,59466.32004000,34856686.60068140,31460
1606273200000,2020-11-25 03:00:00,ETH/USDT,594.17000000,595.67000000,581.00000000,584.74000000,92426.07022000,54440223.77372500,43758
1606269600000,2020-11-25 02:00:00,ETH/USDT,604.79000000,604.82000000,593.10000000,594.25000000,59242.71440000,35394811.67630720,30024
1606266000000,2020-11-25 01:00:00,ETH/USDT,601.54000000,605.40000000,601.20000000,604.80000000,30154.51154000,18206637.35981050,18173
1606262400000,2020-11-25 00:00:00,ETH/USDT,604.98000000,606.00000000,600.85000000,601.57000000,29585.16824000,17858251.37603890,17531
1606258800000,2020-11-24 23:00:00,ETH/USDT,603.38000000,605.86000000,601.75000000,604.97000000,25301.87254000,15283754.79219630,15574
1606255200000,2020-11-24 22:00:00,ETH/USDT,599.57000000,604.04000000,596.99000000,603.38000000,18870.21484000,11348970.05615350,15299
1606251600000,2020-11-24 21:00:00,ETH/USDT,606.97000000,608.06000000,597.00000000,599.51000000,43501.16910000,26210379.49136530,24296
1606248000000,2020-11-24 20:00:00,ETH/USDT,607.34000000,612.85000000,601.43000000,607.07000000,48891.98327000,29712682.97491060,28134
1606244400000,2020-11-24 19:00:00,ETH/USDT,607.24000000,610.39000000,606.29000000,607.39000000,28341.74656000,17254299.76892170,17930
1606240800000,2020-11-24 18:00:00,ETH/USDT,606.45000000,608.27000000,603.14000000,607.23000000,28157.63789000,17049708.98433950,15599
1606237200000,2020-11-24 17:00:00,ETH/USDT,608.25000000,611.46000000,605.50000000,606.44000000,37465.81830000,22801681.25470870,22155
1606233600000,2020-11-24 16:00:00,ETH/USDT,606.97000000,613.69000000,602.37000000,608.25000000,78774.93901000,47987667.16018250,41531
1606230000000,2020-11-24 15:00:00,ETH/USDT,601.09000000,607.37000000,599.55000000,606.96000000,61586.46375000,37163187.55011100,28916
1606226400000,2020-11-24 14:00:00,ETH/USDT,604.39000000,605.34000000,599.43000000,601.25000000,50270.34553000,30309694.63151240,28278
1606222800000,2020-11-24 13:00:00,ETH/USDT,597.54000000,605.86000000,593.32000000,604.44000000,80900.28536000,48487251.00280360,43770
1606219200000,2020-11-24 12:00:00,ETH/USDT,606.72000000,606.89000000,592.47000000,597.53000000,84494.37909000,50646308.38913550,46724
1606215600000,2020-11-24 11:00:00,ETH/USDT,607.41000000,608.65000000,601.64000000,606.73000000,51744.51041000,31286381.40042450,34898
1606212000000,2020-11-24 10:00:00,ETH/USDT,608.61000000,610.38000000,592.00000000,607.40000000,120279.44611000,72532531.28691080,68242
1606208400000,2020-11-24 09:00:00,ETH/USDT,620.94000000,621.57000000,606.38000000,608.58000000,117036.15768000,71765317.18287710,63437
1606204800000,2020-11-24 08:00:00,ETH/USDT,604.87000000,623.00000000,604.79000000,620.88000000,74799.87852000,46049349.19321890,41550
1606201200000,2020-11-24 07:00:00,ETH/USDT,608.27000000,612.00000000,603.00000000,604.88000000,57772.41090000,35130900.54684550,33326
1606197600000,2020-11-24 06:00:00,ETH/USDT,613.77000000,613.77000000,585.00000000,608.33000000,181297.84609000,109472429.61469360,82813
1606194000000,2020-11-24 05:00:00,ETH/USDT,617.94000000,617.94000000,612.00000000,613.77000000,57960.30598000,35634570.21213180,28738
1606190400000,2020-11-24 04:00:00,ETH/USDT,613.06000000,619.78000000,612.20000000,617.95000000,53251.93565000,32850456.72783700,24060
1606186800000,2020-11-24 03:00:00,ETH/USDT,611.46000000,616.58000000,611.16000000,613.09000000,55469.61012000,34087390.23172470,23767
1606183200000,2020-11-24 02:00:00,ETH/USDT,617.29000000,619.35000000,611.15000000,611.41000000,69778.23569000,42938378.36265940,31325
1606179600000,2020-11-24 01:00:00,ETH/USDT,611.25000000,621.06000000,609.23000000,617.25000000,102095.59033000,62893112.91212170,41901
1606176000000,2020-11-24 00:00:00,ETH/USDT,608.58000000,612.50000000,600.27000000,611.23000000,78407.70921000,47480097.58368930,36089
1606172400000,2020-11-23 23:00:00,ETH/USDT,610.00000000,610.20000000,602.00000000,608.58000000,57062.68489000,34589641.09798580,30076
1606168800000,2020-11-23 22:00:00,ETH/USDT,605.68000000,610.85000000,599.84000000,609.89000000,51406.33372000,31159482.58026390,32014
1606165200000,2020-11-23 21:00:00,ETH/USDT,596.14000000,608.14000000,592.83000000,605.65000000,82534.19876000,49664567.37697690,34444
1606161600000,2020-11-23 20:00:00,ETH/USDT,597.99000000,599.51000000,593.01000000,596.14000000,34201.27988000,20397172.15648680,18959
1606158000000,2020-11-23 19:00:00,ETH/USDT,593.34000000,598.45000000,590.01000000,597.98000000,38073.50770000,22634715.70192110,20369
1606154400000,2020-11-23 18:00:00,ETH/USDT,597.31000000,598.10000000,591.60000000,593.34000000,45925.62689000,27303833.56930610,22075
1606150800000,2020-11-23 17:00:00,ETH/USDT,595.97000000,601.70000000,593.61000000,597.30000000,71020.15397000,42436649.70258970,34837
1606147200000,2020-11-23 16:00:00,ETH/USDT,589.90000000,597.00000000,581.18000000,596.01000000,129179.29267000,76209984.53664810,53886
1606143600000,2020-11-23 15:00:00,ETH/USDT,599.80000000,601.38000000,586.00000000,589.90000000,135746.84837000,80554363.04495810,56791
1606140000000,2020-11-23 14:00:00,ETH/USDT,599.95000000,606.35000000,593.78000000,599.52000000,153267.42114000,92095401.66343900,61554
1606136400000,2020-11-23 13:00:00,ETH/USDT,594.27000000,600.00000000,575.39000000,599.97000000,182602.08817000,107949103.12886430,71497
1606132800000,2020-11-23 12:00:00,ETH/USDT,590.90000000,595.50000000,584.71000000,594.27000000,82794.36082000,48898784.50395300,33961
1606129200000,2020-11-23 11:00:00,ETH/USDT,595.99000000,597.53000000,589.05000000,590.90000000,81612.82665000,48422803.46995750,35206
1606125600000,2020-11-23 10:00:00,ETH/USDT,591.64000000,597.22000000,587.23000000,595.99000000,89574.17833000,53057384.59482000,36333
1606122000000,2020-11-23 09:00:00,ETH/USDT,582.41000000,593.09000000,580.40000000,591.64000000,99058.57512000,58275322.73203010,40757
1606118400000,2020-11-23 08:00:00,ETH/USDT,580.94000000,587.12000000,580.89000000,582.41000000,69081.16781000,40362423.84268270,34962
1606114800000,2020-11-23 07:00:00,ETH/USDT,586.24000000,587.73000000,578.50000000,580.85000000,59752.97685000,34783417.96318080,29934
1606111200000,2020-11-23 06:00:00,ETH/USDT,580.45000000,586.34000000,573.80000000,586.23000000,91132.98601000,52744322.61874300,34500
1606107600000,2020-11-23 05:00:00,ETH/USDT,581.87000000,584.50000000,576.89000000,580.47000000,61895.54053000,35958967.08706280,25582
1606104000000,2020-11-23 04:00:00,ETH/USDT,573.79000000,586.38000000,572.01000000,581.86000000,114260.59470000,66403644.64511380,43383
1606100400000,2020-11-23 03:00:00,ETH/USDT,560.00000000,577.23000000,558.94000000,573.76000000,90136.86622000,51444597.04945900,38235
1606096800000,2020-11-23 02:00:00,ETH/USDT,560.28000000,564.67000000,558.66000000,559.99000000,47918.31240000,26907842.81507630,23922
1606093200000,2020-11-23 01:00:00,ETH/USDT,552.98000000,563.10000000,550.20000000,560.11000000,97396.78761000,54254862.98447410,35867
1606089600000,2020-11-23 00:00:00,ETH/USDT,560.03000000,568.77000000,550.12000000,552.99000000,110374.23925000,61641645.44548450,46882
1606086000000,2020-11-22 23:00:00,ETH/USDT,573.64000000,573.80000000,555.00000000,560.03000000,122987.78433000,69431075.67249000,46406
1606082400000,2020-11-22 22:00:00,ETH/USDT,572.69000000,580.88000000,569.17000000,573.56000000,69478.67958000,40021064.58200780,35356
1606078800000,2020-11-22 21:00:00,ETH/USDT,566.95000000,575.00000000,563.58000000,572.74000000,45353.46447000,25855552.94285410,22439
1606075200000,2020-11-22 20:00:00,ETH/USDT,573.03000000,575.50000000,560.38000000,566.94000000,92328.31334000,52547492.40477250,38554
1606071600000,2020-11-22 19:00:00,ETH/USDT,562.61000000,574.65000000,562.61000000,573.03000000,84721.01423000,48221600.44330040,38332
1606068000000,2020-11-22 18:00:00,ETH/USDT,552.93000000,567.99000000,552.37000000,562.55000000,110035.94176000,61875397.08338930,45853
1606064400000,2020-11-22 17:00:00,ETH/USDT,553.46000000,554.83000000,548.49000000,552.94000000,62658.02022000,34610979.07151630,26490
1606060800000,2020-11-22 16:00:00,ETH/USDT,534.36000000,555.57000000,532.51000000,553.46000000,123574.35129000,67542646.37443310,45329
1606057200000,2020-11-22 15:00:00,ETH/USDT,530.00000000,534.85000000,529.45000000,534.39000000,33873.15554000,18030154.88925400,16748
1606053600000,2020-11-22 14:00:00,ETH/USDT,532.95000000,535.15000000,529.06000000,529.99000000,44607.06522000,23714451.00687660,21111
1606050000000,2020-11-22 13:00:00,ETH/USDT,527.31000000,534.68000000,524.65000000,532.95000000,69491.90267000,36836332.08368330,27286
1606046400000,2020-11-22 12:00:00,ETH/USDT,523.01000000,530.20000000,519.82000000,527.32000000,100341.30156000,52784351.57233240,37533
1606042800000,2020-11-22 11:00:00,ETH/USDT,538.08000000,539.38000000,511.28000000,523.00000000,170330.20528000,89560462.05139340,66158
1606039200000,2020-11-22 10:00:00,ETH/USDT,544.33000000,544.33000000,534.56000000,538.09000000,61688.10320000,33285887.15567940,26588
1606035600000,2020-11-22 09:00:00,ETH/USDT,535.69000000,545.37000000,533.80000000,544.33000000,65552.73987000,35463724.15546450,26976
1606032000000,2020-11-22 08:00:00,ETH/USDT,542.32000000,542.62000000,534.85000000,535.69000000,45545.68095000,24494864.97846530,21297
